sale_id,product_id,sale_date,quantity,revenue,year,month,unit_price
1554,416,2023-03-20,12,4514.64,2023,3,376.22
1555,128,2024-03-20,38,28323.68,2024,3,745.36
1556,86,2023-02-19,10,2577.5,2023,2,257.75
1557,88,2023-12-04,47,32006.71875,2023,12,762.21
1558,195,2024-01-23,45,21007.8,2024,1,466.84
1559,461,2023-10-31,46,20703.22,2023,10,450.07000000000005
1560,156,2024-02-03,39,3538.08,2024,2,90.72
1561,13,2024-08-17,5,2559.7,2024,8,511.93999999999994
1562,93,2023-06-13,40,14656.4,2023,6,366.40999999999997
1563,268,2023-09-21,44,10764.6,2023,9,244.65
1564,237,2024-11-15,6,1528.5,2024,11,254.75
1565,346,2024-03-19,28,10059.56,2024,3,359.27
1566,180,2023-02-06,6,3693.3,2023,2,615.5500000000001
1567,163,2023-11-07,35,10564.4,2023,11,301.84
1568,299,2023-08-01,3,1438.17,2023,8,479.39000000000004
1569,32,2023-02-22,4,578.96,2023,2,144.74
1570,411,2024-01-01,17,2757.06,2024,1,162.18
1571,150,2023-10-25,2,1315.5,2023,10,657.75
1572,353,2024-11-19,34,6172.7,2024,11,181.54999999999998
1573,370,2024-08-25,46,32006.71875,2024,8,739.46
1574,188,2023-03-04,19,3011.12,2023,3,158.48
1575,424,2023-05-23,42,27321.42,2023,5,650.51
1576,40,2023-03-25,47,32006.71875,2023,3,757.04
1577,28,2024-06-06,35,4868.5,2024,6,139.1
1578,477,2023-12-11,39,3433.17,2023,12,88.03
1579,278,2024-03-17,22,14742.2,2024,3,670.1
1580,338,2024-11-19,5,1439.95,2024,11,287.99
1581,309,2023-03-19,24,13698.72,2023,3,570.78
1582,72,2024-03-06,42,25173.96,2024,3,599.38
1583,299,2023-01-03,50,23969.5,2023,1,479.39
1584,264,2024-06-25,47,9439.95,2024,6,200.85000000000002
1585,284,2024-04-16,42,22245.3,2024,4,529.65
1586,50,2023-06-25,40,19270.0,2023,6,481.75
1587,33,2024-05-27,34,3891.98,2024,5,114.47
1588,58,2023-03-01,42,7139.16,2023,3,169.98
1589,15,2024-09-11,31,7764.57,2024,9,250.47
1590,473,2024-05-23,47,3892.07,2024,5,82.81
1591,140,2023-03-22,47,25402.09,2023,3,540.47
1592,491,2024-09-13,37,20404.39,2024,9,551.47
1593,410,2024-07-20,34,25245.68,2024,7,742.52
1594,136,2023-11-22,17,4483.24,2023,11,263.71999999999997
1595,389,2023-10-04,34,5819.1,2023,10,171.15
1596,214,2024-08-02,7,5032.3,2024,8,718.9
1597,101,2024-02-10,11,3589.19,2024,2,326.29
1598,39,2024-03-21,49,5895.68,2024,3,120.32000000000001
1599,160,2023-12-10,12,3133.2,2023,12,261.09999999999997
1600,257,2023-05-22,36,21131.64,2023,5,586.99
1601,252,2024-08-23,16,9917.44,2024,8,619.84
1602,59,2023-05-01,8,1028.64,2023,5,128.58
1603,56,2024-09-02,35,11215.05,2024,9,320.43
1604,434,2024-05-21,45,17068.05,2024,5,379.28999999999996
1605,269,2024-02-21,37,7437.37,2024,2,201.01
1606,42,2023-01-28,35,12882.8,2023,1,368.08
1607,339,2023-12-22,23,10221.66,2023,12,444.42
1608,334,2024-10-30,19,12008.57,2024,10,632.03
1609,123,2024-01-03,26,19623.76,2024,1,754.76
1610,373,2024-08-20,31,18860.09,2024,8,608.39
1611,492,2024-08-20,18,6224.58,2024,8,345.81
1612,189,2023-07-05,7,1390.06,2023,7,198.57999999999998
1613,222,2024-11-23,9,4066.56,2024,11,451.84
1614,390,2023-02-26,24,9637.2,2023,2,401.55
1615,18,2024-10-14,26,12972.7,2024,10,498.95000000000005
1616,115,2023-04-17,35,10047.1,2023,4,287.06
1617,126,2024-06-08,17,5020.44,2024,6,295.32
1618,417,2023-08-24,1,93.22,2023,8,93.22
1619,70,2023-06-11,30,25715.1,2023,6,857.17
1620,43,2023-12-06,50,27520.5,2023,12,550.41
1621,448,2024-03-06,27,10507.05,2024,3,389.15
1622,394,2023-09-18,28,16354.52,2023,9,584.09
1623,425,2023-09-02,32,8624.96,2023,9,269.53
1624,141,2024-05-04,8,1701.68,2024,5,212.71
1625,8,2023-10-22,44,5722.2,2023,10,130.04999999999998
1626,125,2023-11-04,24,9754.08,2023,11,406.42
1627,164,2023-06-18,32,16581.12,2023,6,518.16
1628,419,2023-06-27,20,11090.2,2023,6,554.51
1629,451,2023-01-15,36,7609.32,2023,1,211.37
1630,404,2024-09-09,30,19709.7,2024,9,656.99
1631,192,2023-08-17,32,9916.48,2023,8,309.89
1632,202,2024-10-29,42,6634.32,2024,10,157.95999999999998
1633,362,2024-05-03,17,9636.11,2024,5,566.83
1634,114,2023-11-09,9,977.31,2023,11,108.58999999999999
1635,470,2023-02-08,14,3148.18,2023,2,224.86999999999998
1636,319,2024-01-04,6,5016.78,2024,1,836.13
1637,477,2023-11-12,34,2993.02,2023,11,88.03
1638,137,2023-05-31,44,13780.8,2023,5,313.2
1639,490,2024-02-03,42,22732.92,2024,2,541.26
1640,367,2024-12-01,46,14634.9,2024,12,318.15
1641,139,2024-04-01,31,22640.54,2024,4,730.34
1642,180,2023-12-06,9,5539.95,2023,12,615.55
1643,235,2024-04-28,23,11397.88,2024,4,495.55999999999995
1644,247,2024-10-02,12,8314.92,2024,10,692.91
1645,227,2023-07-19,30,2840.4,2023,7,94.68
1646,190,2024-09-17,36,19366.92,2024,9,537.9699999999999
1647,176,2024-09-08,11,8258.47,2024,9,750.77
1648,62,2024-07-17,38,17024.76,2024,7,448.02
1649,239,2024-05-07,27,2701.08,2024,5,100.03999999999999
1650,157,2023-11-25,47,27260.47,2023,11,580.01
1651,255,2024-06-12,46,10586.9,2024,6,230.15
1652,450,2023-02-27,21,12589.71,2023,2,599.51
1653,347,2024-08-22,33,26482.17,2024,8,802.4899999999999
1654,351,2023-05-13,1,422.36,2023,5,422.36
1655,334,2023-10-28,44,27809.32,2023,10,632.03
1656,227,2024-06-23,25,2367.0,2024,6,94.68
1657,98,2024-06-21,18,13044.42,2024,6,724.69
1658,98,2023-01-13,38,27538.22,2023,1,724.69
1659,460,2024-03-11,8,2695.04,2024,3,336.88
1660,17,2023-09-05,29,16956.88,2023,9,584.72
1661,367,2023-09-22,47,14953.05,2023,9,318.15
1662,87,2024-06-25,10,6438.5,2024,6,643.85
1663,374,2024-08-30,28,4153.8,2024,8,148.35
1664,93,2023-03-02,16,5862.56,2023,3,366.41
1665,149,2024-06-01,3,1469.91,2024,6,489.97
1666,304,2023-01-07,49,32006.71875,2023,1,823.61
1667,97,2023-09-23,26,22481.68,2023,9,864.6800000000001
1668,276,2024-07-14,28,8107.4,2024,7,289.55
1669,265,2023-11-26,35,9556.4,2023,11,273.03999999999996
1670,289,2023-11-10,20,4854.0,2023,11,242.7
1671,225,2023-02-10,12,3878.88,2023,2,323.24
1672,247,2024-01-09,1,692.91,2024,1,692.91
1673,480,2023-03-05,46,23253.0,2023,3,505.5
1674,364,2024-01-02,17,6478.02,2024,1,381.06
1675,177,2024-01-05,34,12283.86,2024,1,361.29
1676,155,2023-08-02,45,8241.75,2023,8,183.15
1677,379,2024-08-22,10,5691.0,2024,8,569.1
1678,444,2023-02-08,23,7918.67,2023,2,344.29
1679,451,2023-07-10,19,4016.03,2023,7,211.37
1680,479,2023-06-07,15,2998.2,2023,6,199.88
1681,250,2024-02-25,50,24826.5,2024,2,496.53
1682,452,2024-02-17,31,23019.36,2024,2,742.5600000000001
1683,148,2024-05-31,48,23141.76,2024,5,482.11999999999995
1684,364,2023-09-18,23,8764.38,2023,9,381.05999999999995
1685,370,2024-06-07,26,19225.96,2024,6,739.4599999999999
1686,303,2023-02-21,3,351.72,2023,2,117.24000000000001
1687,212,2023-01-13,30,3963.3,2023,1,132.11
1688,141,2023-11-05,39,8295.69,2023,11,212.71
1689,351,2024-09-02,10,4223.6,2024,9,422.36
1690,470,2023-03-18,28,6296.36,2023,3,224.86999999999998
1691,375,2024-02-28,2,412.06,2024,2,206.03
1692,56,2024-08-03,21,6729.03,2024,8,320.43
1693,52,2024-05-17,14,11208.96,2024,5,800.64
1694,333,2023-08-14,9,3028.05,2023,8,336.45000000000005
1695,495,2024-10-25,49,13001.66,2024,10,265.34
1696,159,2023-04-17,37,23402.87,2023,4,632.51
1697,42,2024-11-01,22,8097.76,2024,11,368.08
1698,469,2024-06-02,35,13602.4,2024,6,388.64
1699,207,2023-09-15,32,14314.56,2023,9,447.33
1700,466,2023-01-21,6,1381.02,2023,1,230.17
1701,337,2023-01-03,8,3527.76,2023,1,440.97
1702,71,2024-06-15,49,5577.18,2024,6,113.82000000000001
1703,322,2024-02-01,3,2031.99,2024,2,677.33
1704,374,2024-07-02,9,1335.15,2024,7,148.35000000000002
1705,456,2024-12-01,46,17540.72,2024,12,381.32000000000005
1706,278,2023-07-07,18,12061.8,2023,7,670.0999999999999
1707,319,2023-03-27,48,32006.71875,2023,3,836.13
1708,425,2023-10-16,28,7546.84,2023,10,269.53000000000003
1709,490,2023-01-17,13,7036.38,2023,1,541.26
1710,308,2023-04-19,12,7696.92,2023,4,641.41
1711,481,2024-02-17,15,1573.35,2024,2,104.89
1712,59,2024-10-04,28,3600.24,2024,10,128.57999999999998
1713,451,2024-07-03,26,5495.62,2024,7,211.37
1714,368,2023-07-01,37,21345.67,2023,7,576.91
1715,139,2024-09-10,7,5112.38,2024,9,730.34
1716,420,2023-11-02,45,3036.6,2023,11,67.48
1717,58,2023-12-02,24,4079.52,2023,12,169.98
1718,444,2023-10-28,11,3787.19,2023,10,344.29
1719,214,2023-03-19,38,27318.2,2023,3,718.9
1720,440,2024-12-01,7,3605.49,2024,12,515.0699999999999
1721,447,2023-10-24,45,22263.3,2023,10,494.74
1722,432,2024-04-26,30,6977.4,2024,4,232.57999999999998
1723,4,2023-05-15,46,32006.71875,2023,5,786.21
1724,321,2023-08-30,15,1749.6,2023,8,116.64
1725,141,2024-04-17,29,6168.59,2024,4,212.71
1726,305,2024-05-23,19,5966.76,2024,5,314.04
1727,42,2024-08-30,8,2944.64,2024,8,368.08
1728,453,2023-01-03,37,7856.21,2023,1,212.33
1729,46,2023-01-06,24,16245.6,2023,1,676.9
1730,424,2023-12-16,13,8456.63,2023,12,650.51
1731,306,2024-09-23,1,608.21,2024,9,608.21
1732,280,2024-09-06,28,6533.24,2024,9,233.32999999999998
1733,72,2023-08-16,9,5394.42,2023,8,599.38
1734,147,2023-11-20,41,20061.71,2023,11,489.31
1735,387,2024-11-26,4,1258.48,2024,11,314.62
1736,451,2024-04-17,14,2959.18,2024,4,211.36999999999998
1737,266,2023-06-29,14,2576.14,2023,6,184.01
1738,444,2023-10-17,45,15493.05,2023,10,344.28999999999996
1739,30,2024-08-02,24,16030.32,2024,8,667.93
1740,223,2024-02-04,44,23007.16,2024,2,522.89
1741,105,2023-08-28,9,6686.46,2023,8,742.94
1742,161,2023-06-16,32,5919.36,2023,6,184.98
1743,270,2024-10-25,40,32006.71875,2024,10,811.25
1744,267,2023-11-08,26,4193.02,2023,11,161.27
1745,55,2024-05-06,29,2415.41,2024,5,83.28999999999999
1746,361,2023-11-14,41,9197.12,2023,11,224.32000000000002
1747,182,2024-04-13,49,16755.06,2024,4,341.94000000000005
1748,59,2024-11-26,45,5786.1,2024,11,128.58
1749,191,2024-11-08,11,2269.3,2024,11,206.3
1750,223,2023-12-02,10,5228.9,2023,12,522.89
1751,108,2023-12-27,50,28123.5,2023,12,562.47
1752,85,2023-02-21,36,4091.04,2023,2,113.64
1753,62,2023-06-23,3,1344.06,2023,6,448.02
1754,88,2024-01-23,22,16768.62,2024,1,762.2099999999999
1755,363,2023-10-29,1,78.56,2023,10,78.56
1756,367,2023-06-25,5,1590.75,2023,6,318.15
1757,247,2024-08-12,9,6236.19,2024,8,692.91
1758,148,2023-11-04,38,18320.56,2023,11,482.12000000000006
1759,99,2023-07-16,19,9071.74,2023,7,477.46
1760,89,2024-06-17,23,9852.97,2024,6,428.39
1761,369,2024-02-01,16,2581.44,2024,2,161.34
1762,147,2024-04-27,20,9786.2,2024,4,489.31000000000006
1763,233,2023-12-05,40,6326.0,2023,12,158.15
1764,500,2023-03-17,8,644.48,2023,3,80.56
1765,9,2023-01-04,14,4214.42,2023,1,301.03000000000003
1766,146,2024-04-05,46,19679.26,2024,4,427.80999999999995
1767,130,2023-04-01,44,32006.71875,2023,4,778.68
1768,139,2023-03-20,1,730.34,2023,3,730.34
1769,484,2023-04-15,33,6001.05,2023,4,181.85
1770,442,2024-11-23,50,32006.71875,2024,11,789.48
1771,379,2023-07-07,8,4552.8,2023,7,569.1
1772,396,2024-07-04,29,11143.54,2024,7,384.26000000000005
1773,460,2024-06-09,36,12127.68,2024,6,336.88
1774,159,2024-02-24,26,16445.26,2024,2,632.51
1775,17,2024-11-27,50,29236.0,2024,11,584.72
1776,335,2023-09-23,28,10904.32,2023,9,389.44
1777,242,2023-11-12,50,15192.0,2023,11,303.84
1778,361,2024-09-29,36,8075.52,2024,9,224.32000000000002
1779,390,2023-08-15,7,2810.85,2023,8,401.55
1780,299,2024-01-01,13,6232.07,2024,1,479.39
1781,96,2024-05-23,20,2179.0,2024,5,108.95
1782,120,2024-05-24,31,9460.58,2024,5,305.18
1783,296,2023-05-31,26,14429.74,2023,5,554.99
1784,169,2023-11-15,48,18603.36,2023,11,387.57
1785,257,2023-11-22,13,7630.87,2023,11,586.99
1786,337,2023-10-01,45,19843.65,2023,10,440.97
1787,309,2023-09-29,8,4566.24,2023,9,570.78
1788,480,2023-10-16,8,4044.0,2023,10,505.5
1789,132,2024-06-28,11,4197.93,2024,6,381.63000000000005
1790,267,2024-02-18,29,4676.83,2024,2,161.27
1791,358,2023-08-28,25,15680.5,2023,8,627.22
1792,338,2023-11-22,21,6047.79,2023,11,287.99
1793,424,2024-10-10,26,16913.26,2024,10,650.51
1794,308,2023-07-07,4,2565.64,2023,7,641.41
1795,376,2024-06-01,8,5376.16,2024,6,672.02
1796,135,2023-03-12,34,20636.98,2023,3,606.97
1797,14,2024-02-09,9,3312.45,2024,2,368.04999999999995
1798,90,2023-12-22,19,10108.57,2023,12,532.03
1799,488,2023-09-30,7,1643.04,2023,9,234.72
1800,304,2023-05-30,42,32006.71875,2023,5,823.61
1801,363,2024-08-25,42,3299.52,2024,8,78.56
1802,46,2024-03-21,12,8122.8,2024,3,676.9
1803,453,2023-05-29,26,5520.58,2023,5,212.32999999999998
1804,376,2023-04-05,12,8064.24,2023,4,672.02
1805,274,2024-05-01,26,19497.66,2024,5,749.91
1806,43,2024-11-23,18,9907.38,2024,11,550.41
1807,177,2023-02-26,27,9754.83,2023,2,361.29
1808,122,2024-06-04,12,9175.92,2024,6,764.66
1809,8,2024-06-01,31,4031.55,2024,6,130.05
1810,32,2023-03-14,17,2460.58,2023,3,144.74
1811,215,2023-08-27,36,3500.64,2023,8,97.24
1812,408,2023-05-26,45,7672.95,2023,5,170.51
1813,418,2024-06-27,42,10427.76,2024,6,248.28
1814,317,2023-03-07,10,1687.2,2023,3,168.72
1815,409,2024-10-09,30,18465.6,2024,10,615.52
1816,305,2023-05-14,50,15702.0,2023,5,314.04
1817,16,2024-02-25,46,16104.6,2024,2,350.1
1818,122,2023-11-07,1,764.66,2023,11,764.66
1819,57,2024-08-26,45,4406.4,2024,8,97.91999999999999
1820,420,2023-08-01,44,2969.12,2023,8,67.48
1821,66,2023-04-07,5,3038.2,2023,4,607.64
1822,164,2024-04-16,12,6217.92,2024,4,518.16
1823,430,2023-10-03,27,11171.25,2023,10,413.75
1824,435,2023-11-03,16,9748.64,2023,11,609.29
1825,169,2023-10-31,18,6976.26,2023,10,387.57
1826,338,2024-01-31,19,5471.81,2024,1,287.99
1827,465,2024-08-17,38,7421.78,2024,8,195.31
1828,482,2024-06-27,29,3805.38,2024,6,131.22
1829,189,2023-10-17,43,8538.94,2023,10,198.58
1830,173,2024-04-12,47,32006.71875,2024,4,785.2800000000001
1831,327,2023-10-13,14,3527.44,2023,10,251.96
1832,22,2024-06-21,30,13732.8,2024,6,457.76
1833,186,2023-02-28,2,280.84,2023,2,140.42
1834,497,2023-04-18,34,2981.8,2023,4,87.7
1835,143,2023-08-03,11,6250.64,2023,8,568.24
1836,410,2024-04-26,33,24503.16,2024,4,742.52
1837,37,2024-09-29,47,21965.92,2024,9,467.35999999999996
1838,195,2024-07-01,41,19140.44,2024,7,466.84
1839,199,2024-07-16,9,1400.4,2024,7,155.60000000000002
1840,400,2023-11-23,43,8987.43,2023,11,209.01000000000002
1841,454,2023-05-05,45,10536.3,2023,5,234.14
1842,202,2024-04-24,36,5686.56,2024,4,157.96
1843,442,2024-05-21,19,15000.12,2024,5,789.48
1844,448,2024-03-03,18,7004.7,2024,3,389.15
1845,106,2023-02-06,11,7900.64,2023,2,718.24
1846,224,2024-06-17,28,9257.08,2024,6,330.61
1847,276,2024-06-04,41,11871.55,2024,6,289.54999999999995
1848,198,2023-04-19,1,96.44,2023,4,96.44
1849,417,2024-10-26,48,4474.56,2024,10,93.22000000000001
1850,230,2023-03-21,32,21700.48,2023,3,678.14
1851,372,2023-12-03,12,3359.64,2023,12,279.96999999999997
1852,494,2024-01-07,39,9415.77,2024,1,241.43
1853,191,2024-08-05,48,9902.4,2024,8,206.29999999999998
1854,208,2024-04-12,27,12585.24,2024,4,466.12
1855,312,2024-10-09,46,18152.52,2024,10,394.62
1856,89,2023-10-13,17,7282.63,2023,10,428.39
1857,133,2023-09-16,8,3948.24,2023,9,493.53
1858,192,2023-07-08,36,11156.04,2023,7,309.89000000000004
1859,360,2024-06-01,29,9261.73,2024,6,319.37
1860,441,2023-09-06,26,5822.18,2023,9,223.93
1861,170,2023-01-20,26,14029.6,2023,1,539.6
1862,431,2024-04-25,37,5609.57,2024,4,151.60999999999999
1863,9,2023-05-16,8,2408.24,2023,5,301.03
1864,185,2023-02-02,31,4090.14,2023,2,131.94
1865,256,2024-09-14,12,4426.2,2024,9,368.84999999999997
1866,337,2023-10-03,22,9701.34,2023,10,440.97
1867,303,2023-10-29,42,4924.08,2023,10,117.24
1868,152,2023-08-19,8,4062.72,2023,8,507.84
1869,37,2024-06-15,31,14488.16,2024,6,467.36
1870,425,2024-10-11,26,7007.78,2024,10,269.53
1871,147,2023-05-15,20,9786.2,2023,5,489.31000000000006
1872,454,2024-06-24,41,9599.74,2024,6,234.14
1873,317,2024-04-11,29,4892.88,2024,4,168.72
1874,316,2024-11-14,4,3115.36,2024,11,778.84
1875,22,2023-07-11,8,3662.08,2023,7,457.76
1876,124,2024-09-13,44,17042.52,2024,9,387.33
1877,143,2024-10-19,25,14206.0,2024,10,568.24
1878,27,2023-02-13,9,2956.68,2023,2,328.52
1879,295,2023-07-22,6,1925.52,2023,7,320.92
1880,250,2023-10-09,36,17875.08,2023,10,496.53000000000003
1881,114,2023-05-17,4,434.36,2023,5,108.59
1882,425,2023-10-06,11,2964.83,2023,10,269.53
1883,346,2023-09-17,38,13652.26,2023,9,359.27
1884,326,2024-02-25,16,8904.8,2024,2,556.55
1885,15,2023-01-19,11,2755.17,2023,1,250.47
1886,363,2023-03-29,9,707.04,2023,3,78.56
1887,183,2023-07-12,6,3551.64,2023,7,591.9399999999999
1888,241,2024-08-02,3,699.69,2024,8,233.23000000000002
1889,492,2023-04-03,15,5187.15,2023,4,345.81
1890,35,2023-05-06,8,801.6,2023,5,100.2
1891,31,2023-02-06,39,22919.91,2023,2,587.6899999999999
1892,421,2023-06-13,43,14823.39,2023,6,344.72999999999996
1893,318,2024-09-14,39,20154.81,2024,9,516.7900000000001
1894,469,2023-05-22,40,15545.6,2023,5,388.64
1895,187,2023-12-08,27,5215.05,2023,12,193.15
1896,251,2024-01-13,25,12708.25,2024,1,508.33
1897,252,2023-05-16,11,6818.24,2023,5,619.84
1898,106,2023-10-29,13,9337.12,2023,10,718.24
1899,68,2024-09-26,40,28729.2,2024,9,718.23
1900,239,2024-08-10,45,4501.8,2024,8,100.04
1901,348,2023-12-16,3,1558.59,2023,12,519.53
1902,370,2024-09-11,19,14049.74,2024,9,739.46
1903,39,2023-10-03,8,962.56,2023,10,120.32
1904,279,2024-05-21,47,32006.71875,2024,5,742.55
1905,93,2023-01-29,39,14289.99,2023,1,366.40999999999997
1906,34,2024-06-09,23,11459.52,2024,6,498.24
1907,102,2023-04-12,10,6823.1,2023,4,682.3100000000001
1908,493,2024-03-22,16,7866.72,2024,3,491.67
1909,135,2024-10-24,27,16388.19,2024,10,606.9699999999999
1910,311,2024-10-03,15,5105.85,2024,10,340.39000000000004
1911,498,2024-07-04,43,6179.1,2024,7,143.70000000000002
1912,47,2024-08-19,12,4538.16,2024,8,378.18
1913,378,2023-11-09,38,19286.9,2023,11,507.55
1914,252,2023-05-02,1,619.84,2023,5,619.84
1915,324,2023-05-14,37,25118.19,2023,5,678.87
1916,112,2023-11-08,43,23137.44,2023,11,538.0799999999999
1917,251,2023-05-13,20,10166.6,2023,5,508.33000000000004
1918,214,2023-02-18,8,5751.2,2023,2,718.9
1919,216,2024-07-30,11,3315.73,2024,7,301.43
1920,386,2023-09-24,46,14946.32,2023,9,324.92
1921,377,2023-09-28,28,13462.4,2023,9,480.8
1922,311,2024-01-08,13,4425.07,2024,1,340.39
1923,221,2024-04-15,38,14141.7,2024,4,372.15000000000003
1924,226,2023-06-22,29,16191.28,2023,6,558.32
1925,363,2024-10-14,12,942.72,2024,10,78.56
1926,439,2023-01-26,35,2649.85,2023,1,75.71
1927,261,2023-11-23,9,4067.91,2023,11,451.99
1928,64,2023-11-20,43,13291.3,2023,11,309.09999999999997
1929,385,2024-08-04,42,16443.42,2024,8,391.50999999999993
1930,434,2023-09-25,34,12895.86,2023,9,379.29
1931,51,2023-11-30,33,10376.19,2023,11,314.43
1932,302,2024-11-21,21,3234.84,2024,11,154.04000000000002
1933,74,2023-04-27,7,4720.66,2023,4,674.38
1934,464,2024-05-30,35,13511.4,2024,5,386.03999999999996
1935,359,2023-04-22,1,160.99,2023,4,160.99
1936,33,2023-03-09,22,2518.34,2023,3,114.47000000000001
1937,445,2024-11-17,31,3857.64,2024,11,124.44
1938,371,2024-08-21,26,4656.08,2024,8,179.07999999999998
1939,141,2023-06-02,2,425.42,2023,6,212.71
1940,345,2023-12-11,17,4842.28,2023,12,284.84
1941,314,2023-04-15,3,1871.94,2023,4,623.98
1942,284,2023-01-13,48,25423.2,2023,1,529.65
1943,305,2024-10-24,6,1884.24,2024,10,314.04
1944,372,2023-07-17,19,5319.43,2023,7,279.97
1945,198,2024-10-15,37,3568.28,2024,10,96.44000000000001
1946,272,2023-10-08,3,1163.46,2023,10,387.82
1947,422,2024-11-11,13,3967.08,2024,11,305.15999999999997
1948,427,2023-12-17,1,609.18,2023,12,609.18
1949,140,2023-07-07,12,6485.64,2023,7,540.47
1950,431,2023-08-10,43,6519.23,2023,8,151.60999999999999
1951,382,2023-11-15,49,12146.12,2023,11,247.88000000000002
1952,151,2023-07-20,45,23676.3,2023,7,526.14
1953,35,2024-09-22,31,3106.2,2024,9,100.19999999999999
1954,177,2023-06-19,32,11561.28,2023,6,361.29
1955,116,2023-04-08,11,7029.33,2023,4,639.03
1956,41,2023-01-01,7,2432.29,2023,1,347.46999999999997
1957,415,2024-02-28,44,21080.84,2024,2,479.11
1958,48,2024-06-26,36,4913.64,2024,6,136.49
1959,193,2024-11-08,15,9105.45,2024,11,607.0300000000001
1960,278,2023-01-07,45,30154.5,2023,1,670.1
1961,72,2023-01-16,43,25773.34,2023,1,599.38
1962,468,2024-09-17,29,18522.59,2024,9,638.71
1963,79,2024-09-19,19,8867.3,2024,9,466.7
1964,134,2023-12-13,41,31515.47,2023,12,768.6700000000001
1965,279,2023-03-22,6,4455.3,2023,3,742.5500000000001
1966,214,2023-02-23,43,30912.7,2023,2,718.9
1967,365,2023-12-07,2,1128.62,2023,12,564.31
1968,239,2024-10-02,34,3401.36,2024,10,100.04
1969,158,2023-08-25,9,4670.01,2023,8,518.89
1970,463,2024-08-10,17,6421.41,2024,8,377.73
1971,372,2023-03-11,11,3079.67,2023,3,279.97
1972,115,2024-06-21,4,1148.24,2024,6,287.06
1973,145,2023-03-02,43,5824.35,2023,3,135.45000000000002
1974,383,2024-09-29,31,5699.66,2024,9,183.85999999999999
1975,70,2024-03-28,27,23143.59,2024,3,857.17
1976,475,2023-02-16,49,26757.43,2023,2,546.07
1977,53,2023-05-09,20,2903.6,2023,5,145.18
1978,352,2023-05-17,44,11260.92,2023,5,255.93
1979,491,2024-02-25,40,22058.8,2024,2,551.47
1980,456,2023-08-11,14,5338.48,2023,8,381.32
1981,170,2024-07-17,50,26980.0,2024,7,539.6
1982,385,2024-06-01,28,10962.28,2024,6,391.51000000000005
1983,252,2024-07-07,44,27272.96,2024,7,619.84
1984,32,2023-06-25,6,868.44,2023,6,144.74
1985,229,2023-08-19,36,21825.0,2023,8,606.25
1986,56,2024-11-29,43,13778.49,2024,11,320.43
1987,72,2023-09-02,10,5993.8,2023,9,599.38
1988,354,2023-05-17,28,16630.04,2023,5,593.9300000000001
1989,390,2023-05-24,8,3212.4,2023,5,401.55
1990,250,2024-11-26,23,11420.19,2024,11,496.53000000000003
1991,463,2023-08-14,40,15109.2,2023,8,377.73
1992,499,2024-10-05,7,1306.55,2024,10,186.65
1993,265,2023-05-17,35,9556.4,2023,5,273.03999999999996
1994,412,2024-08-16,17,13344.66,2024,8,784.98
1995,152,2024-03-09,7,3554.88,2024,3,507.84000000000003
1996,36,2024-04-11,9,6607.08,2024,4,734.12
1997,114,2024-09-25,11,1194.49,2024,9,108.59
1998,179,2024-01-21,4,1716.0,2024,1,429.0
1999,335,2024-05-18,13,5062.72,2024,5,389.44
2000,285,2023-08-17,6,2972.88,2023,8,495.48
2001,260,2023-07-06,37,23343.67,2023,7,630.91
2002,419,2023-07-26,34,18853.34,2023,7,554.51
2003,442,2023-03-06,48,32006.71875,2023,3,789.48
2004,241,2024-06-13,32,7463.36,2024,6,233.23
2005,179,2024-08-18,12,5148.0,2024,8,429.0
2006,330,2024-10-08,11,6130.85,2024,10,557.35
2007,303,2024-08-14,10,1172.4,2024,8,117.24000000000001
2008,466,2023-09-17,20,4603.4,2023,9,230.17
2009,41,2024-03-11,41,14246.27,2024,3,347.47
2010,4,2024-11-09,50,32006.71875,2024,11,786.21
2011,410,2024-09-04,1,742.52,2024,9,742.52
2012,135,2024-02-20,10,6069.7,2024,2,606.97
2013,115,2023-01-09,32,9185.92,2023,1,287.06
2014,382,2024-10-30,7,1735.16,2024,10,247.88000000000002
2015,267,2024-08-06,45,7257.15,2024,8,161.26999999999998
2016,371,2023-08-10,19,3402.52,2023,8,179.08
2017,392,2023-04-27,20,10493.8,2023,4,524.6899999999999
2018,144,2023-01-28,17,5634.48,2023,1,331.44
2019,229,2024-04-16,30,18187.5,2024,4,606.25
2020,428,2023-10-20,48,18239.04,2023,10,379.98
2021,315,2024-05-26,35,18531.8,2024,5,529.48
2022,486,2023-09-11,6,1205.76,2023,9,200.96
2023,333,2024-04-23,10,3364.5,2024,4,336.45
2024,477,2023-06-04,20,1760.6,2023,6,88.03
2025,219,2023-04-14,4,922.28,2023,4,230.57
2026,360,2024-03-13,31,9900.47,2024,3,319.37
2027,88,2024-09-13,28,21341.88,2024,9,762.21
2028,108,2023-01-13,3,1687.41,2023,1,562.47
2029,263,2023-02-14,11,1366.2,2023,2,124.2
2030,117,2023-03-15,4,3458.48,2023,3,864.62
2031,477,2024-01-25,20,1760.6,2024,1,88.03
2032,188,2024-01-01,1,158.48,2024,1,158.48
2033,78,2023-10-25,27,12006.09,2023,10,444.67
2034,468,2023-09-29,30,19161.3,2023,9,638.7099999999999
2035,385,2024-08-03,5,1957.55,2024,8,391.51
2036,94,2024-02-15,25,6557.5,2024,2,262.3
